Assay	Day	Allocation	srf14	emmean	SE	df	lower.CL	upper.CL
CASP-8	4	Placebo	No	0.009918001710181224	0.09363555132442866	1178.3932374858127	-0.1737929985556746	0.19362900197603705
CASP-8	7	Placebo	No	0.13983475336995532	0.09580653726678097	1225.748581619856	-0.04812820991474684	0.3277977166546575
CASP-8	1	Anakinra	Yes	-0.09961589661138763	0.12248899084281223	1168.3734000426098	-0.33993886288618247	0.14070706966340718
CASP-8	4	Anakinra	Yes	0.05572720017451167	0.12565812539089172	1212.3466037557475	-0.1908043242262567	0.30225872457528
CASP-8	7	Anakinra	Yes	0.09397915099717483	0.12439757162957644	1193.3382071590565	-0.15008314940454348	0.33804145139889313
CASP-8	1	Placebo	Yes	0.023072612829053235	0.13993560372098507	1174.4824948479961	-0.2514790652380744	0.2976242908961808
CASP-8	4	Placebo	Yes	-0.020523794624971413	0.1459553245360456	1251.6040687307932	-0.30686787872830396	0.26582028947836117
CASP-8	7	Placebo	Yes	0.030373631776317897	0.14586034476013504	1250.845043430238	-0.255784283271478	0.31653154682411383
CCL25	1	Anakinra	No	0.2089470510840941	0.060961302566550093	907.9300400811998	0.08930560285097053	0.3285884993172177
CCL25	4	Anakinra	No	0.17944741887054927	0.06113861195364247	914.514150156233	0.05945913984089082	0.29943569790020774
CCL25	7	Anakinra	No	0.129898623252997	0.06142961678435094	927.4548394746621	0.00934145852641989	0.25045578797957413
CCL25	1	Placebo	No	0.24740652240206407	0.09284213979968686	967.2135967671737	0.06521127915627695	0.4296017656478512
CCL25	4	Placebo	No	0.02761768528221191	0.09182520840368921	939.2143530844467	-0.15258864262016347	0.20782401318458726
CCL25	7	Placebo	No	0.0706439958851402	0.09334394162254771	981.5248409255731	-0.11253264683723288	0.25382063860751325
CCL25	1	Anakinra	Yes	0.12803287952760287	0.12020660405807028	937.5830775934724	-0.10787226802409641	0.3639380270793021
CCL25	4	Anakinra	Yes	-0.26253880803090196	0.12252885651096326	981.4743962741761	-0.502987471397472	-0.022090144664331873
CCL25	7	Anakinra	Yes	-0.28295591723691504	0.12162639180579755	963.3725047346246	-0.5216391357366672	-0.044272698737162886
CCL25	1	Placebo	Yes	7.95591315874325e-4	0.1372533893974043	940.0175125159366	-0.2685629264334084	0.270154109065157
CCL25	4	Placebo	Yes	-0.3422081665263951	0.14158802870830883	1015.0098039632622	-0.6200469098728936	-0.06436942317989658
CCL25	7	Placebo	Yes	-0.48049825999292156	0.14151492785590103	1013.9394271580312	-0.7581939072277155	-0.20280261275812755
CX3CL1	1	Anakinra	No	0.0707883332146326	0.06157799832055338	876.3469970811641	-0.050069243914555056	0.19164591034382025
CX3CL1	4	Anakinra	No	-0.02846974795644172	0.06174570743600296	882.6306316806418	-0.1496552903476437	0.09271579443476026
CX3CL1	7	Anakinra	No	-0.08662818113856452	0.06201764557774254	894.6381556292941	-0.20834520116589633	0.03508883888876731
CX3CL1	1	Placebo	No	0.07454363705315474	0.0936317601681213	931.225242933278	-0.10921007012232202	0.2582973442286315
CX3CL1	4	Placebo	No	-0.1553559220328659	0.09267584070415467	904.8286883472424	-0.33724052850328	0.02652868443754819
CX3CL1	7	Placebo	No	-0.12927498552399272	0.09410233819783212	944.6625952186643	-0.3139487904014914	0.05539881935350596
CX3CL1	1	Anakinra	Yes	0.23970478412651336	0.1213241111487116	903.9800876504695	0.0015950913532495614	0.4778144768997772
CX3CL1	4	Anakinra	Yes	0.20403839444222618	0.12352174482206223	946.0699554002293	-0.038369897492265215	0.4464466863767176
CX3CL1	7	Anakinra	Yes	0.32792827530509605	0.12267094328016145	928.8452573911884	0.08718394116922298	0.5686726094409691
CX3CL1	1	Placebo	Yes	0.3982765817000833	0.13852069758755076	906.0960236606304	0.1264178623432578	0.6701353010569088
CX3CL1	4	Placebo	Yes	0.4901806199067901	0.14261142990268305	977.6345961743353	0.21032087937686195	0.7700403604367183
CX3CL1	7	Placebo	Yes	0.3141913250193159	0.14254182211268412	976.5759743360328	0.03446780650571507	0.5939148435329167
TNFRSF9	1	Anakinra	No	0.15255176333011358	0.056660160845649114	940.7872874329244	0.0413568346747404	0.2637466919854868
TNFRSF9	4	Anakinra	No	0.2358703069049365	0.05683511054167492	947.6121458387751	0.12433307621639825	0.34740753759347476
TNFRSF9	7	Anakinra	No	0.5692094312954165	0.05712577859666783	961.4203763505777	0.4571038321901804	0.6813150304006526
TNFRSF9	1	Placebo	No	0.09430700960765492	0.08642943162155817	1004.2373533530855	-0.07529597460399295	0.2639099938193028
TNFRSF9	4	Placebo	No	0.16452970183054216	0.08541970171934872	974.8670024910683	-0.0030979539531038325	0.3321573576141882
TNFRSF9	7	Placebo	No	0.5857029643329424	0.0869289014878997	1019.3104255327736	0.41512289964526095	0.7562830290206239
TNFRSF9	1	Anakinra	Yes	-0.10114439791730809	0.11181541772963612	972.296801280167	-0.32057173806243355	0.11828294222781738
TNFRSF9	4	Anakinra	Yes	-0.23735198712646777	0.11410582255435407	1017.5553565883066	-0.461261620968983	-0.013442353283952546
TNFRSF9	7	Anakinra	Yes	0.2775163217795025	0.11321235018057549	998.7448569950941	0.05535496426531389	0.49967767929369106
TNFRSF9	1	Placebo	Yes	-0.2723190084451092	0.12768078653267773	975.10980225337	-0.5228797559040386	-0.02175826098617989
TNFRSF9	4	Placebo	Yes	-0.04408082697191669	0.131967905120423	1052.83104159676	-0.30303085858339396	0.2148692046395606
TNFRSF9	7	Placebo	Yes	0.15059467766202425	0.13189628022823513	1051.7658969677068	-0.10821511182501362	0.4094044671490621
TWEAK	1	Anakinra	No	-0.03374169993835924	0.060315275456873735	1044.427794171667	-0.15209462143901048	0.08461122156229199
TWEAK	4	Anakinra	No	0.0028990037722576023	0.06053103263365345	1051.5438684024641	-0.11587635211401491	0.12167435965853012
TWEAK	7	Anakinra	No	0.3532488084467889	0.06090290416399366	1067.3143652492738	0.23374579258137437	0.4727518243122034
TWEAK	1	Placebo	No	-0.06208574530998542	0.09243604029699327	1117.9084810475306	-0.24345341912086124	0.1192819285008904
TWEAK	4	Placebo	No	0.12598762690657078	0.09116700800559728	1086.275794631811	-0.052895739340302145	0.3048709931534437
TWEAK	7	Placebo	No	0.4588137628043811	0.0930686153135708	1134.3463224316267	0.2762077889448441	0.641419736663918
TWEAK	1	Anakinra	Yes	-0.1146472403995726	0.11930488897941488	1080.012447969855	-0.34874287074026833	0.11944838994112313
TWEAK	4	Anakinra	Yes	-0.17019036796778247	0.12212798564780929	1126.4067819629379	-0.4098143011265555	0.06943356519099056
TWEAK	7	Anakinra	Yes	-0.05665604319965119	0.12101445770604556	1106.6874818076096	-0.29409970498388394	0.18078761858458153
TWEAK	1	Placebo	Yes	-0.5782375370486619	0.1362649285919522	1084.3762468343145	-0.8456103212373007	-0.310864752860023
TWEAK	4	Placebo	Yes	-0.30308333555277106	0.14159303240488438	1165.1207771986494	-0.5808891679378974	-0.025277503167644766
TWEAK	7	Placebo	Yes	-0.04129419593108089	0.14150667152008733	1164.172456601634	-0.3189308232529772	0.23634243139081543
CCL20	1	Anakinra	No	0.19132716848785788	0.0585485114098395	1004.2935897326779	0.0764357316358102	0.3062186053399056
CCL20	4	Anakinra	No	-0.1536693153797363	0.05874757758263383	1011.3799354221734	-0.26895041093681676	-0.03838821982265582
CCL20	7	Anakinra	No	-0.24962494901672902	0.059085939304785486	1026.5383451496655	-0.3655679646615769	-0.1336819333718811
CCL20	1	Placebo	No	0.28214177699815146	0.08957123843077955	1074.483460414564	0.10638739885782175	0.45789615513848114
CCL20	4	Placebo	No	-0.11330816661692425	0.08840875048428765	1043.3486160904904	-0.2867873786920997	0.06017104545825119
CCL20	7	Placebo	No	-0.020544143844636674	0.09014898303405065	1090.584131688299	-0.19742921270913835	0.156340925019865
CCL20	1	Anakinra	Yes	0.6006994265068735	0.11571045316208076	1038.6351015310331	0.3736465167951894	0.8277523362185575
CCL20	4	Anakinra	Yes	0.27493751206578165	0.11831536378837987	1085.1389908798856	0.04278472184083093	0.5070903022907324
CCL20	7	Anakinra	Yes	0.4423643214276076	0.11729213453993247	1065.5374954720592	0.21221453558093517	0.6725141072742801
CCL20	1	Placebo	Yes	0.7463944112748815	0.13214679599300613	1042.3312238104359	0.4870903502083507	1.0056984723414124
CCL20	4	Placebo	Yes	0.3893207531730855	0.13704781293195573	1122.8875584293517	0.12042213422711978	0.6582193721190512
CCL20	7	Placebo	Yes	0.36755918864655124	0.13696742410444354	1121.8776787873235	0.0988180378910627	0.6363003394020398
ST1A1	1	Anakinra	No	-0.2807679013268944	0.05936598231517875	1118.2756958285438	-0.3972491596038957	-0.1642866430498931
ST1A1	4	Anakinra	No	-0.005994738569492789	0.059595615304785465	1125.181081061879	-0.12292577936077385	0.11093630222178828
ST1A1	7	Anakinra	No	0.42153146640484657	0.060001363153137525	1141.5423447342312	0.30380613501877063	0.5392567977909225
ST1A1	1	Placebo	No	-0.3404802961507019	0.09126145897714744	1195.6578327776792	-0.5195307185449678	-0.16142987375643605
ST1A1	4	Placebo	No	-0.011395856537091114	0.08989340331901022	1164.379479596433	-0.1877670228557885	0.1649753097816063
ST1A1	7	Placebo	No	0.200819269414024	0.09194717880379112	1212.070207002763	0.020425974113965295	0.3812125647140827
ST1A1	1	Anakinra	Yes	-0.45205761240490416	0.11760155867684316	1154.9619412383488	-0.6827942324717675	-0.22132099233804087
ST1A1	4	Anakinra	Yes	0.013828125839304175	0.12060709476251635	1199.489162197152	-0.22279620177902124	0.25045245345762956
ST1A1	7	Anakinra	Yes	0.4270509274841494	0.11941309329577894	1180.2889041311853	0.19276531397298155	0.6613365409953172
ST1A1	1	Placebo	Yes	-0.382789386554728	0.13434655887405209	1160.7781368828882	-0.6463786478225684	-0.11920012528688767
ST1A1	4	Placebo	Yes	-0.21932275675707888	0.14005007763381827	1238.7992811593974	-0.49408431529728336	0.055438801783125574
ST1A1	7	Placebo	Yes	0.10686572114445089	0.13995970395402352	1238.0071165838176	-0.16771870683616116	0.3814501491250629
STAMBP	1	Anakinra	No	-0.004590227346706683	0.06186527387747268	1163.1159540825636	-0.1259702445586884	0.11678978986527505
STAMBP	4	Anakinra	No	-0.12688341773976292	0.062114299036049335	1169.7313225805833	-0.2487513057831412	-0.005015529696384635
STAMBP	7	Anakinra	No	0.1080554042405824	0.06256084830101191	1186.0872831285985	-0.014686857679903284	0.23079766616106806
STAMBP	1	Placebo	No	-0.09689598544410585	0.0952742379998468	1241.3958308690733	-0.2838123014932913	0.09002033060507955
STAMBP	4	Placebo	No	-0.07324880928110573	0.09377936752432493	1211.136339200826	-0.25723685978421784	0.11073924122200639
STAMBP	7	Placebo	No	0.11786883033468057	0.096026101717785	1257.383089648466	-0.07052021205379194	0.3062578727231531
STAMBP	1	Anakinra	Yes	0.021509107541851064	0.12265627439625773	1199.6789863997747	-0.21913555665323114	0.26215377173693327
STAMBP	4	Anakinra	Yes	0.10783484229823277	0.12591715509368082	1242.1072375451317	-0.1391989634415154	0.3548686480379809
STAMBP	7	Anakinra	Yes	0.15568969508689157	0.12461641547284648	1223.6627419827096	-0.08879581558914937	0.40017520576293253
STAMBP	1	Placebo	Yes	0.1901484458499772	0.14014098898620678	1206.509025104505	-0.08479866632210631	0.4650955580220607
STAMBP	4	Placebo	Yes	-0.10169410545836893	0.14634863733066342	1281.0499157406698	-0.38880342672884183	0.18541521581210396
STAMBP	7	Placebo	Yes	0.028335956002532723	0.14625168512307873	1280.373367358153	-0.2585833061014965	0.315255218106562
ADA	1	Anakinra	No	0.15808331302686374	0.061893866158521785	1097.489005344469	0.0366396329940189	0.2795269930597086
ADA	4	Anakinra	No	-0.05154396243139617	0.062128471016347234	1104.487805626788	-0.173447114377318	0.07035918951452566
ADA	7	Anakinra	No	-0.05583183252523291	0.06254014793064822	1120.7560815231645	-0.17854078758148811	0.06687712253102229
ADA	1	Placebo	No	0.03652508369053825	0.09506678534137371	1174.068404478694	-0.14999467429981633	0.22304484168089284
ADA	4	Placebo	No	-0.05731798291516228	0.09367407537712821	1142.5233676539392	-0.24111049922474675	0.12647453339442216
ADA	7	Placebo	No	-0.006085308089064739	0.09576376757157234	1190.5729636324254	-0.19396984808478965	0.18179923190666017
ADA	1	Anakinra	Yes	0.16404099924138846	0.12255947497464063	1134.0257861096459	-0.07642780933334756	0.40450980781612444
ADA	4	Anakinra	Yes	0.1656309376655791	0.12562965113511798	1179.2862286244222	-0.08085162775042348	0.4121135030815817
ADA	7	Anakinra	Yes	0.05043033884119603	0.1244123559960725	1159.8463466017124	-0.19366812399428546	0.2945288016766775
ADA	1	Placebo	Yes	0.2554798837945516	0.1400019454274831	1139.4045584002727	-0.019210679479970627	0.5301704470690738
ADA	4	Placebo	Yes	0.40293408666898595	0.14581937015642202	1218.5811061874472	0.11684922186715024	0.6890189514708216
ADA	7	Placebo	Yes	0.06648248336722595	0.1457265901775573	1217.740133515599	-0.21942055152363238	0.3523855182580843
TNFB	1	Anakinra	No	0.24747402744740202	0.05650643393333468	989.8986503942141	0.1365878726566374	0.3583601822381666
TNFB	4	Anakinra	No	0.373021316664947	0.05669476102491977	996.9489718599758	0.26176655884043676	0.4842760744894572
TNFB	7	Anakinra	No	0.4070156789055637	0.057013247845497876	1011.8410614044645	0.29513794105520985	0.5188934167559176
TNFB	1	Placebo	No	0.3007344826045165	0.08639137312749647	1058.7203583971038	0.13121670810619215	0.4702522571028409
TNFB	4	Placebo	No	0.2818039135699296	0.08529447280719248	1027.8814081510768	0.11443273764357756	0.4491750894962817
TNFB	7	Placebo	No	0.3805931917194158	0.08693594091615685	1074.640628430558	0.2100097546532683	0.5511766287855633
TNFB	1	Anakinra	Yes	0.0011580005126922976	0.11163896376154724	1023.6889897378092	-0.21790935802266875	0.22022535904805335
TNFB	4	Anakinra	Yes	-0.08171410220982422	0.11410351749631086	1070.0666983118533	-0.3056061289044272	0.1421779244847787
TNFB	7	Anakinra	Yes	-0.07754171986570599	0.11313689959976167	1050.5787060713053	-0.29954172804145984	0.14445828831004787
TNFB	1	Placebo	Yes	-0.01534492519463767	0.1274927919755058	1027.166619444173	-0.2655209954383714	0.23483114504909605
TNFB	4	Placebo	Yes	-0.2381706140929324	0.13212443137264646	1107.3569209829116	-0.49741309327013045	0.021071865084265673
TNFB	7	Placebo	Yes	-0.38736335199476096	0.13204814053258626	1106.3297076580907	-0.6464564034808298	-0.12827030050869215
CSF-1	1	Anakinra	No	0.5846696061856271	0.055991898886559935	1316.1779895346585	0.47482649019168777	0.6945127221795665
CSF-1	4	Anakinra	No	-0.09380754088893609	0.056242147617065266	1320.9519371904062	-0.2041412198197103	0.01652613804183814
CSF-1	7	Anakinra	No	-0.3500340526094591	0.05671377726915671	1334.979232946711	-0.4612918843053865	-0.2387762209135317
CSF-1	1	Placebo	No	0.5277784127344923	0.08673927229174554	1387.9720228860247	0.35762418422624953	0.6979326412427351
CSF-1	4	Placebo	No	-0.08945022887608904	0.08519866560206907	1365.5931057250984	-0.25658467882974495	0.07768422107756688
CSF-1	7	Placebo	No	-0.0520306086735312	0.0875240337215406	1400.2486522733507	-0.22372296996566327	0.11966175261860085
CSF-1	1	Anakinra	Yes	0.7074667346846435	0.1113058930147458	1347.4160777243785	0.48911505393027455	0.9258184154390124
CSF-1	4	Anakinra	Yes	-0.07836986168501714	0.11459472433965755	1378.0741034358223	-0.30316883252398763	0.14642910915395332
CSF-1	7	Anakinra	Yes	9.729463406105742e-4	0.11326629784440993	1364.4444217041669	-0.22122201871459338	0.22316791139581452
CSF-1	1	Placebo	Yes	0.8061730206356912	0.1272573751480357	1358.146509463343	0.5565306735727217	1.0558153676986608
CSF-1	4	Placebo	Yes	0.2236883041469111	0.13358024286090603	1411.7053271456962	-0.03834882238978621	0.4857254306836084
CSF-1	7	Placebo	Yes	0.06888046361507272	0.13348683588694454	1411.4787534398947	-0.19297346758888356	0.330734394819029
